"reward","event_id","action","action_prob","model_id","observation","sample_prob"
"1","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.5204762515063083"
"0","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.7680812329231196"
"0","not-apply-to-warm-start","2","0.5","not-apply-to-warm-start","[]","0.6367839575926162"
"1","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.19730522710824794"
"0","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.563185562949042"
"1","not-apply-to-warm-start","2","0.5","not-apply-to-warm-start","[]","0.7018686442019584"
"0","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.14397040851559506"
"0","not-apply-to-warm-start","2","0.5","not-apply-to-warm-start","[]","0.0424245060794618"
"1","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.2391717191748326"
"0","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.549153812066776"
"1","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.16104007805682452"
"0","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.5406672630786346"
"1","not-apply-to-warm-start","2","0.5","not-apply-to-warm-start","[]","0.377110510439556"
"1","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.1528565945801369"
"1","not-apply-to-warm-start","2","0.5","not-apply-to-warm-start","[]","0.15560099958556428"
"0","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.7299611935451042"
"1","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.09748245424809787"
"0","not-apply-to-warm-start","1","0.5","not-apply-to-warm-start","[]","0.6222776223593205"
"1","not-apply-to-warm-start","2","0.5","not-apply-to-warm-start","[]","0.7583295207347489"
"0","not-apply-to-warm-start","2","0.5","not-apply-to-warm-start","[]","0.042626890550173324"
