"reward","event_id","action","action_prob","model_id","observation","sample_prob"
"1","182939569541808150116218643907402137602","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7069755716003674"
"1","182940548009615201280787924175188787202","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.007318620618443017"
"1","182941524892859002160070452572096430082","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5191697045188713"
"0","182942515244890430464290371871475630082","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6321192530562987"
"0","182943491335852606200929524332943769602","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2667364309990632"
"1","182944465049969906509638548988093399042","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6597823247261764"
"1","182945437179523956533060821772364021762","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.13485938847792345"
"0","182946422777865633981420485459106201602","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7990923028656485"
"1","182947397284264559432772886049695334402","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5566885229316455"
"1","182948363867847233457691527285889433602","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7498476015249181"
"1","182949366896384664044205461552300687362","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7832925655881411"
"1","182950340610501964352914486207450316802","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.1501409378464229"
"0","182951311947774389233693383056281436162","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.22690040637088105"
"1","182952306261213943251130182032858152962","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.42204234896365445"
"1","182953279183049618417195830752568279042","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7152866344687755"
"0","182954250520322043297974727601399398402","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.21741838730508356"
"0","182955270186773601879999556512040222722","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2693372428597298"
"0","182956314413955539883969039421305651202","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7939757273791215"
"0","182957320611619471041056477429474918402","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.23309812030700827"
"0","182958328393846652483430667308523192322","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5391481811129419"
"0","182959315576751580217077082866144378882","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6713642451708774"
"1","182960300382811632522793370617447055362","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.33085422139429155"
"0","182961296280814436825516921464902778882","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6773682726559487"
"0","182962304063041618267891111343951052802","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6939550353939926"
"1","182963290453664920858894150966132736002","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.4000186158162685"
"0","182964280805696349163114070265511936002","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7165011850157986"
"0","182965287003360280320201508273681203202","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.27703139791249487"
"1","182967270084268012356571474678758113282","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.023740215778632945"
"0","182969271387653122673739087598943600642","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.010395184317432138"
"0","182970255401431549836811999414806773762","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2728483969296056"
"0","182971696561707684307098068990003642370","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.4941993244925288"
"1","182973179712909951335299380274172919810","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.15260357559765503"
"0","182975413154811228448619393192169701378","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2677130776691258"
"1","182976736265125216661612394320684515330","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.46410481000609194"
"1","182977904880522302060591899093951971330","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.042463701228993234"
"1","182978964953336742917230460853426454530","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5642540415775636"
"0","182980039287220436341648229309393010690","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.19780253579911478"
"0","182981082722120749202974336283218935810","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5369177696566891"
"1","182983038865453226389469520883352731650","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.25507784023353"
"1","182985997245041509019835263814458277890","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5839513216325942"
"0","182986986804791312181411807178397974530","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5331748721691117"
"1","182987961311190237632764207768987107330","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2927462407524515"
"1","182988932648462662513543104617818226690","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6723180274590197"
"1","182989922208212465675119647981757923330","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7807710087631782"
"0","182991876766981692576328080711012712450","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2113467127132742"
"1","182992861573041744882044368462315388930","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.4344473023218899"
"0","182994170422286480528901413808374939650","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.24315855464943437"
"0","182995232079664171671223607155890454530","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6468523419206539"
"0","182996265214903357678185826969002835970","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6381477293153333"
"0","182997282504510040832280528073325150210","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6880374510471702"
"1","182998268102851718280640191760067330050","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.49453089570395137"
"0","182999249739785270015782975769611993090","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2018764781438357"
"0","183000256729730826315513789713220763650","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7224065246663105"
"1","183001241535790878621230077464523440130","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6689510708741917"
"1","183002221588161180071086109603189096450","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.27769410091316815"
"1","183003251554273865507474825674543464450","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.397322778868493"
"0","183004264882472422948352647101668261890","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3977748651557327"
"0","183006308969065290968262560535586930690","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.4600888267895217"
"0","183007314374447596982706622608316694530","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5508418997356757"
"1","183009366383856716428851855538049384450","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.16182610421609367"
"1","183010390011716400724093564125887725570","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.661850401165718"
"0","183011403339914958164971385553012523010","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5144282586897039"
"0","183013449011071076470168050857810198530","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5228530564811116"
"0","183014834711633450953432561941501575170","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2800257618329589"
"1","183015973220328780932162221026648915970","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.633084165864636"
"0","183017000017314965797977433356245270530","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3955595035383229"
"0","183018101288773914070284740606414684162","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6919555175773114"
"0","183019190676008485204926651835731804162","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.4026274702338535"
"1","183020182612603163794433323005990010882","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.07130410333069892"
"1","183021181679732468667730377595203747842","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6267033124135807"
"0","183022189461959650110104567474252021762","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.0625035837189516"
"1","183023175852582952701107607096433704962","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.079609361504004"
"1","183024173335149007289117909814768435202","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.44596634844530736"
"1","183025166856306936163911332855905648642","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.4657476136421126"
"0","183026151662366988469627620607208325122","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5349390887053788"
"0","183027143598961667059134291777466531842","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5087321722719572"
"1","183029149656036528232162160310289039362","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.34837100142779054"
"0","183031139867478886554307753145061736450","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6573319531037143"
"1","183032184886942449700920611989766668290","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.47893057836285735"
"0","183033179992663628861000786901782888450","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.20921576896374772"
"0","183036222354104176609579135978735534082","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.1390345317236863"
"1","183037214290698855199085807148993740802","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2614707830194044"
"1","183039208463549339234448279660963954690","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6944088023104367"
"1","183040216245776520674837226529271971842","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6215555547687173"
"0","183041215312905825548134281118485708802","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5902814516562354"
"0","183042211210908629852843074976681689090","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.14663383284158515"
"0","183043211070319559866798262490594672642","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5221031668320705"
"1","183044227567644617878249587659477483522","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.748933086179088"
"1","183045246441814551317631040634678804482","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.709196635442501"
"0","183047222392187657070210623620800184322","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.646688147003641"
"1","183048207198247709375926911372102860802","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6917641233416575"
"0","183049193588871011966929950994284544002","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3303655793325684"
"0","183050304367709461954729815632627499010","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.1415846960329471"
"1","183051385039846156520294591572110082050","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3104978404502754"
"0","183052406290860965387606172353629913090","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.48799142281257457"
"1","183053407734835145688833354749162160130","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.09106240866221504"
"0","183054393333176823137193018435904339970","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5587655121490562"
"0","183055368631857373731188794961932976130","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.010105240203743149"
"1","183056346307382799753114699294280122370","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.32709514160609965"
"0","183057341413103978913194874206296342530","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7953267763702123"
"0","183058315919502904364547274796885475330","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.009942804019998364"
"0","183059292802746705243829803193793118210","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6695256345238185"
"0","183060310884635013540567880233554935810","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.41520315875450775"
"0","183061295690695065846284167984857612290","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.16361516105108354"
"0","183063262925970295029786615681144455170","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.29590858309626267"
"1","183064240601495721051712520013491601410","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.27106753161567776"
"0","183065243630033151638226454279902855170","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.727713637987884"
"0","183066226059248328516012614224887021570","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6946492503410174"
"1","183067205319337004823225270428113174530","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.4111818296082458"
"1","183068199632776558840662069404689891330","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7317939433260165"
"1","183069182061991735718448229349674057730","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7670907861918732"
"1","183070190636500542303465795164161835010","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6996924765655604"
"1","183071173065715719181251955109146001410","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.284538626374613"
"1","183072146779833019489960979764295630850","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7258428358068207"
"1","183073149808370450076474914030706884610","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3198138857318005"
"1","183075130512433306684914752629465284610","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.40278143991962123"
"1","183079099843375271328228189181377118210","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7604441168410601"
"0","183080076726619072207510717578284761090","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3334186989739454"
"1","183081048856173122230932990362555383810","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7822789468794498"
"1","183082051884710552817446924628966637570","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.34771580118670387"
"1","183083028767954353696729453025874280450","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.10013898833820578"
"0","183085096622995975995940644522978050050","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.17225870262345333"
"1","183086207401834425981953706009161760770","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.44373500555392287"
"1","183087186661923102289166362212387913730","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.11053633588934797"
"0","183088161960603652883162138738416549890","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.05462956277128361"
"0","183089158650888082328529065521311776770","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.4447290868487248"
"1","183091106079122682945947114831611035650","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.04169858662169701"
"1","183095054810742393880532777062095781890","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3901094640400403"
"1","183096030901704569617171929523563921410","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.4848844739259607"
"0","183097993383290047944814121607213744130","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2872222131959308"
"1","183099131099703752780900404756921581570","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.742254198335382"
"0","183100243463105453052200218113984299010","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3734802584249136"
"0","183101287690287391056169701023249727490","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.04513678416652034"
"0","183102282003726945073606499999826444290","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7586771398095237"
"0","183103271563476748235183043363766140930","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.20873576312103415"
"0","183104269838324427965836722017540374530","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.13971738520598576"
"0","183105260982637481412700017252359077890","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.319897656296391"
"1","183106255296077035430136816228935794690","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3802302708083196"
"1","183107263078304216872511006107984068610","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.41311514514266634"
"1","183109255666591450620601483738335019010","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7094269146394754"
"0","183112249698852864669919143764218216450","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7663561435851838"
"0","183114276355249979551674786618467811330","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2014358954014812"
"1","183115272253252783854398337465923534850","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6282760186897695"
"1","183116272112663713870338767990576775170","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3762428775511375"
"0","183117279894890895312712957869625049090","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.004125890102530172"
"1","183119255052982375922649164920306925570","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.45427253525881384"
"0","183120262042927932222379978863915696130","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6715350595937755"
"1","183121247641269609670739642550657875970","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.45377337871101686"
"1","183122228485921536263239050624763035650","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.44046179830151166"
"0","183123230722177341707109608955734786050","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7133867002896653"
"1","183125226479591076025773590327843749890","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.02666799535144837"
"0","183127246005453564623738849763137814530","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.4155854445991094"
"0","183128229226950366644168385643561484290","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.212803267686144"
"0","183130439692684514618988805661194846210","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.04731176236326462"
"0","183131433213842443493782228702332059650","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.30974282031068745"
"1","183132440203787999793513042645940830210","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2640805493886298"
"0","183133440063198929809453473170594070530","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6735974428201634"
"0","183134424076977356972526384986457243650","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7144023747890463"
"0","183135408090755784135599296802320416770","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6569118118609851"
"1","183136400027350462725105967972578623490","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.2755810463549493"
"1","183137374533749388176458368563167756290","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.43483591325491355"
"0","183138345871021813057237265411998875650","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.08318096975943634"
"0","183139356030093869927541583097365659650","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.17229150372567714"
"1","183140346382125298231761502396744859650","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.18295119426018802"
"0","183141320096242598540470527051894489090","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.24258687903214604"
"1","183142300148612899990326559190560145410","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.06334500999563075"
"0","183144252330537251463604864113496424450","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6068133543781125"
"1","183146309885917746908650608308467662850","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5487433397556049"
"1","183148610671757161146459135880241217538","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.07872635742845702"
"1","183149621623110843159406829501047504898","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.27870174413192517"
"0","183150612767423896606270124735866208258","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7841068537695879"
"1","183152606147992755497003978301656662018","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3359672460409072"
"0","183153673351341822637631363338667687938","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.04181693528664976"
"0","183154849097273534316971197464694620162","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.021869673417277857"
"0","183155986813687239152859040755821445122","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.6487487035796308"
"1","183157984947945848899453149934248919042","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.04421294548595711"
"0","183158983222793528630106828588023152642","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.30464209324564395"
"1","183159963275163830079962860726688808962","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7444223475566254"
"1","183161940017818560975185819648249692162","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3782750996863571"
"1","183164934842361600167146855609572392962","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.24348259739570832"
"1","183165923609829778186080023038072586242","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.357158370412346"
"0","183166902869918454493292679241298739202","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5495960799255437"
"1","183167908275300760507736741314028503042","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.36505601908172824"
"0","183169868380041363407448805591359815682","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.37348838403913975"
"0","183170860316636041996955476761618022402","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.1231454576461326"
"0","183171853045512345729105523867315732482","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.3791748218868206"
"1","183172832305601022036318180070541885442","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.38379683740462023"
"0","183174836778112632924059296732485386242","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.20380725751814055"
"1","183175848521747940079650366288731176962","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7733789027534252"
"0","183176854719411871236737804296900444162","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5609421195616947"
"1","183177876762708305246692761013859778562","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.06191000826119519"
"0","183179892327162668131441140771956326402","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.015304037396840942"
"0","183180928631528354708976864326826721282","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5089127469210699"
"1","183181934036910660723420926399556485122","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.06833704327846679"
"0","183183957524181275034603065512048066562","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.34164246317335034"
"0","183184946291649453053536232940548259842","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.4327405521843595"
"0","183185938228244131643042904110806466562","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.019948714181986182"
"1","183186946010471313085417093989854740482","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.7056022597474754"
"1","183187937947065991674923765160112947202","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.5876433145840723"
"0","183188913245746542268919541686141583362","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.23147116545563484"
"0","183189891713553593433488821953928232962","2","0.9995","bandits-1597522680-model-id-1597522695","[]","0.44826025526888547"
